
=== Confidence Scores for ADASYN ===
Sample 3971: Avg Confidence = 1.4199
Sample 3972: Avg Confidence = 3.5690
Sample 3973: Avg Confidence = 3.3976
Sample 3974: Avg Confidence = 2.9568
Sample 3975: Avg Confidence = 2.4275
Sample 3976: Avg Confidence = 2.8596
Sample 3977: Avg Confidence = 1.7473
Sample 3978: Avg Confidence = 2.9541
Sample 3979: Avg Confidence = 3.8678
Sample 3980: Avg Confidence = 2.8144
Sample 3981: Avg Confidence = 6.2724
Sample 3982: Avg Confidence = 1.5845
Sample 3983: Avg Confidence = 1.7875
Sample 3984: Avg Confidence = 2.8337
Sample 3985: Avg Confidence = 1.2365
Sample 3986: Avg Confidence = 2.7030
Sample 3987: Avg Confidence = 3.1161
Sample 3988: Avg Confidence = 3.1409
Sample 3989: Avg Confidence = 1.8372
Sample 3990: Avg Confidence = 3.0512
Sample 3991: Avg Confidence = 2.9104
Sample 3992: Avg Confidence = 1.9365
Sample 3993: Avg Confidence = 1.5850
Sample 3994: Avg Confidence = 2.7429
Sample 3995: Avg Confidence = 1.3319
Sample 3996: Avg Confidence = 1.5912
Sample 3997: Avg Confidence = 2.7394
Sample 3998: Avg Confidence = 2.2477
Sample 3999: Avg Confidence = 1.3980
Sample 4000: Avg Confidence = 4.2827
Sample 4001: Avg Confidence = 4.9617
Sample 4002: Avg Confidence = 2.2223
Sample 4003: Avg Confidence = 1.8926
Sample 4004: Avg Confidence = 4.8905
Sample 4005: Avg Confidence = 0.9963
Sample 4006: Avg Confidence = 5.4572
Sample 4007: Avg Confidence = 2.6810
Sample 4008: Avg Confidence = 2.8728
Sample 4009: Avg Confidence = 3.1629
Sample 4010: Avg Confidence = 2.0083
Sample 4011: Avg Confidence = 3.3859
Sample 4012: Avg Confidence = 2.8573
Sample 4013: Avg Confidence = 1.4342
Sample 4014: Avg Confidence = 2.7366
Sample 4015: Avg Confidence = 0.9588
Sample 4016: Avg Confidence = 2.1987
Sample 4017: Avg Confidence = 2.0347
Sample 4018: Avg Confidence = 3.2514
Sample 4019: Avg Confidence = 2.6183
Sample 4020: Avg Confidence = 2.0076
Sample 4021: Avg Confidence = 7.5461
Sample 4022: Avg Confidence = 2.2336
Sample 4023: Avg Confidence = 2.3540
Sample 4024: Avg Confidence = 0.8342
Sample 4025: Avg Confidence = 1.9931
Sample 4026: Avg Confidence = 1.7682
Sample 4027: Avg Confidence = 2.0562
Sample 4028: Avg Confidence = 2.3701
Sample 4029: Avg Confidence = 3.7029
Sample 4030: Avg Confidence = 1.1599
Sample 4031: Avg Confidence = 1.8843
Sample 4032: Avg Confidence = 1.5761
Sample 4033: Avg Confidence = 2.0493
Sample 4034: Avg Confidence = 2.4903
Sample 4035: Avg Confidence = 0.9826
Sample 4036: Avg Confidence = 6.5774
Sample 4037: Avg Confidence = 2.5543
Sample 4038: Avg Confidence = 1.8062
Sample 4039: Avg Confidence = 2.2698
Sample 4040: Avg Confidence = 1.8264
Sample 4041: Avg Confidence = 1.6026
Sample 4042: Avg Confidence = 1.7319
Sample 4043: Avg Confidence = 4.0550
Sample 4044: Avg Confidence = 3.4402
Sample 4045: Avg Confidence = 1.6394
Sample 4046: Avg Confidence = 2.3044
Sample 4047: Avg Confidence = 3.7107
Sample 4048: Avg Confidence = 3.1808
Sample 4049: Avg Confidence = 1.3893
Sample 4050: Avg Confidence = 1.8843
Sample 4051: Avg Confidence = 1.3059
Sample 4052: Avg Confidence = 2.0338
Sample 4053: Avg Confidence = 3.5007
Sample 4054: Avg Confidence = 2.8530
Sample 4055: Avg Confidence = 4.1405
Sample 4056: Avg Confidence = 1.2343
Sample 4057: Avg Confidence = 3.1989
Sample 4058: Avg Confidence = 2.6365
Sample 4059: Avg Confidence = 1.2991
Sample 4060: Avg Confidence = 2.9016
Sample 4061: Avg Confidence = 2.2860
Sample 4062: Avg Confidence = 1.2664
Sample 4063: Avg Confidence = 2.5292
Sample 4064: Avg Confidence = 1.2805
Sample 4065: Avg Confidence = 2.2559
Sample 4066: Avg Confidence = 3.1556
Sample 4067: Avg Confidence = 2.5078
Sample 4068: Avg Confidence = 5.1365
Sample 4069: Avg Confidence = 2.3337
Sample 4070: Avg Confidence = 4.2014
Sample 4071: Avg Confidence = 1.5627
Sample 4072: Avg Confidence = 2.4535
Sample 4073: Avg Confidence = 6.4234
Sample 4074: Avg Confidence = 3.0811
Sample 4075: Avg Confidence = 4.1049
Sample 4076: Avg Confidence = 2.8388
Sample 4077: Avg Confidence = 2.5157
Sample 4078: Avg Confidence = 2.5449
Sample 4079: Avg Confidence = 4.6716
Sample 4080: Avg Confidence = 2.0430
Sample 4081: Avg Confidence = 3.5205
Sample 4082: Avg Confidence = 3.4952
Sample 4083: Avg Confidence = 2.6496
Sample 4084: Avg Confidence = 2.6532
Sample 4085: Avg Confidence = 1.6865
Sample 4086: Avg Confidence = 1.5845
Sample 4087: Avg Confidence = 2.6350
Sample 4088: Avg Confidence = 1.7354
Sample 4089: Avg Confidence = 1.7855
Sample 4090: Avg Confidence = 2.0520
Sample 4091: Avg Confidence = 2.8325
Sample 4092: Avg Confidence = 1.7122
Sample 4093: Avg Confidence = 1.5603
Sample 4094: Avg Confidence = 3.6231
Sample 4095: Avg Confidence = 3.0445
Sample 4096: Avg Confidence = 2.1561
Sample 4097: Avg Confidence = 1.1736
Sample 4098: Avg Confidence = 1.4445
Sample 4099: Avg Confidence = 1.5515
Sample 4100: Avg Confidence = 2.8543
Sample 4101: Avg Confidence = 2.0927
Sample 4102: Avg Confidence = 3.2130
Sample 4103: Avg Confidence = 2.1416
Sample 4104: Avg Confidence = 5.0296
Sample 4105: Avg Confidence = 1.8261
Sample 4106: Avg Confidence = 1.6330
Sample 4107: Avg Confidence = 1.5588
Sample 4108: Avg Confidence = 1.0439
Sample 4109: Avg Confidence = 1.8962
Sample 4110: Avg Confidence = 2.5137
Sample 4111: Avg Confidence = 1.0558
Sample 4112: Avg Confidence = 1.4896
Sample 4113: Avg Confidence = 2.1832
Sample 4114: Avg Confidence = 1.7864
Sample 4115: Avg Confidence = 3.6233
Sample 4116: Avg Confidence = 1.1492
Sample 4117: Avg Confidence = 3.7187
Sample 4118: Avg Confidence = 1.9508
Sample 4119: Avg Confidence = 1.7606
Sample 4120: Avg Confidence = 1.1325
Sample 4121: Avg Confidence = 2.3951
Sample 4122: Avg Confidence = 2.3840
Sample 4123: Avg Confidence = 1.6454
Sample 4124: Avg Confidence = 2.4833
Sample 4125: Avg Confidence = 3.0295
Sample 4126: Avg Confidence = 1.9679
Sample 4127: Avg Confidence = 2.2156
Sample 4128: Avg Confidence = 2.7710
Sample 4129: Avg Confidence = 2.6773
Sample 4130: Avg Confidence = 5.1329
Sample 4131: Avg Confidence = 2.8571
Sample 4132: Avg Confidence = 2.0162
Sample 4133: Avg Confidence = 3.2392
Sample 4134: Avg Confidence = 3.1181
Sample 4135: Avg Confidence = 3.7869
Sample 4136: Avg Confidence = 1.5629
Sample 4137: Avg Confidence = 2.4603
Sample 4138: Avg Confidence = 1.7277
Sample 4139: Avg Confidence = 1.1555
Sample 4140: Avg Confidence = 4.4791
Sample 4141: Avg Confidence = 2.1309
Sample 4142: Avg Confidence = 3.1503
Sample 4143: Avg Confidence = 3.6791
Sample 4144: Avg Confidence = 4.3951
Sample 4145: Avg Confidence = 1.2445
Sample 4146: Avg Confidence = 2.6149
Sample 4147: Avg Confidence = 2.1062
Sample 4148: Avg Confidence = 2.8932
Sample 4149: Avg Confidence = 1.0261
Sample 4150: Avg Confidence = 2.7058
Sample 4151: Avg Confidence = 0.9249
Sample 4152: Avg Confidence = 2.4679
Sample 4153: Avg Confidence = 2.5387
Sample 4154: Avg Confidence = 3.8900
Sample 4155: Avg Confidence = 4.3710
Sample 4156: Avg Confidence = 1.9622
Sample 4157: Avg Confidence = 2.5000
Sample 4158: Avg Confidence = 3.3498
Sample 4159: Avg Confidence = 2.5037
Sample 4160: Avg Confidence = 3.6907
Sample 4161: Avg Confidence = 2.2291
Sample 4162: Avg Confidence = 3.0411
Sample 4163: Avg Confidence = 2.7030
Sample 4164: Avg Confidence = 2.5745
Sample 4165: Avg Confidence = 2.4722
Sample 4166: Avg Confidence = 3.0419
Sample 4167: Avg Confidence = 1.7829
Sample 4168: Avg Confidence = 2.3766
Sample 4169: Avg Confidence = 2.8828
Sample 4170: Avg Confidence = 2.1664
Sample 4171: Avg Confidence = 1.0248
Sample 4172: Avg Confidence = 3.0628
Sample 4173: Avg Confidence = 1.7108
Sample 4174: Avg Confidence = 3.7719
Sample 4175: Avg Confidence = 2.6868
Sample 4176: Avg Confidence = 1.9330
Sample 4177: Avg Confidence = 2.8097
Sample 4178: Avg Confidence = 1.8771
Sample 4179: Avg Confidence = 1.0532
Sample 4180: Avg Confidence = 3.0388
Sample 4181: Avg Confidence = 2.4935
Sample 4182: Avg Confidence = 4.1025
Sample 4183: Avg Confidence = 1.8682
Sample 4184: Avg Confidence = 1.6252
Sample 4185: Avg Confidence = 2.5781
Sample 4186: Avg Confidence = 1.2348
Sample 4187: Avg Confidence = 2.2242
Sample 4188: Avg Confidence = 4.4071
Sample 4189: Avg Confidence = 2.3593
Sample 4190: Avg Confidence = 2.7184
Sample 4191: Avg Confidence = 6.1490
Sample 4192: Avg Confidence = 2.0679
Sample 4193: Avg Confidence = 1.9072
Sample 4194: Avg Confidence = 2.3081
Sample 4195: Avg Confidence = 2.5986
Sample 4196: Avg Confidence = 0.8515
Sample 4197: Avg Confidence = 1.7080
Sample 4198: Avg Confidence = 4.7114
Sample 4199: Avg Confidence = 1.8628
Sample 4200: Avg Confidence = 3.0395
Sample 4201: Avg Confidence = 3.9243
Sample 4202: Avg Confidence = 3.0423
Sample 4203: Avg Confidence = 3.5670
Sample 4204: Avg Confidence = 2.4449
Sample 4205: Avg Confidence = 2.5294
Sample 4206: Avg Confidence = 1.5402
Sample 4207: Avg Confidence = 4.8594
Sample 4208: Avg Confidence = 1.4216
Sample 4209: Avg Confidence = 2.2047
Sample 4210: Avg Confidence = 1.6529
Sample 4211: Avg Confidence = 2.1761
Sample 4212: Avg Confidence = 2.8471
Sample 4213: Avg Confidence = 3.1104
Sample 4214: Avg Confidence = 2.0581
Sample 4215: Avg Confidence = 1.9394
Sample 4216: Avg Confidence = 1.3353
Sample 4217: Avg Confidence = 2.1606
Sample 4218: Avg Confidence = 1.4428
Sample 4219: Avg Confidence = 1.8582
Sample 4220: Avg Confidence = 0.7763
Sample 4221: Avg Confidence = 1.6915
Sample 4222: Avg Confidence = 4.0744
Sample 4223: Avg Confidence = 1.8166
Sample 4224: Avg Confidence = 1.1997
Sample 4225: Avg Confidence = 3.1567
Sample 4226: Avg Confidence = 2.2905
Sample 4227: Avg Confidence = 2.7821
Sample 4228: Avg Confidence = 3.9718
Sample 4229: Avg Confidence = 2.2938
Sample 4230: Avg Confidence = 2.0067
Sample 4231: Avg Confidence = 4.9285
Sample 4232: Avg Confidence = 3.0372
Sample 4233: Avg Confidence = 3.1954
Sample 4234: Avg Confidence = 2.2683
Sample 4235: Avg Confidence = 1.8579
Sample 4236: Avg Confidence = 3.2190
Sample 4237: Avg Confidence = 3.3004
Sample 4238: Avg Confidence = 1.1164
Sample 4239: Avg Confidence = 2.3752
Sample 4240: Avg Confidence = 1.0938
Sample 4241: Avg Confidence = 3.8282
Sample 4242: Avg Confidence = 6.0919
Sample 4243: Avg Confidence = 1.4162
Sample 4244: Avg Confidence = 1.6468
Sample 4245: Avg Confidence = 1.6388
Sample 4246: Avg Confidence = 2.6536
Sample 4247: Avg Confidence = 2.0509
Sample 4248: Avg Confidence = 2.5821
Sample 4249: Avg Confidence = 1.9469
Sample 4250: Avg Confidence = 1.8446
Sample 4251: Avg Confidence = 0.9640
Sample 4252: Avg Confidence = 2.7495
Sample 4253: Avg Confidence = 2.0362
Sample 4254: Avg Confidence = 2.1098
Sample 4255: Avg Confidence = 3.6522
Sample 4256: Avg Confidence = 4.5010
Sample 4257: Avg Confidence = 2.0451
Sample 4258: Avg Confidence = 2.8720
Sample 4259: Avg Confidence = 1.6732
Sample 4260: Avg Confidence = 3.2071
Sample 4261: Avg Confidence = 5.5276
Sample 4262: Avg Confidence = 5.1260
Sample 4263: Avg Confidence = 1.6474
Sample 4264: Avg Confidence = 1.4297
Sample 4265: Avg Confidence = 1.5458
Sample 4266: Avg Confidence = 1.7169
Sample 4267: Avg Confidence = 1.3962
Sample 4268: Avg Confidence = 1.7859
Sample 4269: Avg Confidence = 1.7565
Sample 4270: Avg Confidence = 1.7650
Sample 4271: Avg Confidence = 3.1359
Sample 4272: Avg Confidence = 3.5245
Sample 4273: Avg Confidence = 1.7491
Sample 4274: Avg Confidence = 2.1880
Sample 4275: Avg Confidence = 2.0283
Sample 4276: Avg Confidence = 2.8623
Sample 4277: Avg Confidence = 3.2692
Sample 4278: Avg Confidence = 2.9294
Sample 4279: Avg Confidence = 2.5791
Sample 4280: Avg Confidence = 2.3241
Sample 4281: Avg Confidence = 3.3582
Sample 4282: Avg Confidence = 3.0567
Sample 4283: Avg Confidence = 4.2512
Sample 4284: Avg Confidence = 2.5705
Sample 4285: Avg Confidence = 3.8897
Sample 4286: Avg Confidence = 1.7838
Sample 4287: Avg Confidence = 0.9149
Sample 4288: Avg Confidence = 1.1818
Sample 4289: Avg Confidence = 1.3252
Sample 4290: Avg Confidence = 2.4794
Sample 4291: Avg Confidence = 1.0874
Sample 4292: Avg Confidence = 2.3834
Sample 4293: Avg Confidence = 3.3893
Sample 4294: Avg Confidence = 2.1620
Sample 4295: Avg Confidence = 1.5140
Sample 4296: Avg Confidence = 2.1884
Sample 4297: Avg Confidence = 3.0193
Sample 4298: Avg Confidence = 1.2598
Sample 4299: Avg Confidence = 2.6300
Sample 4300: Avg Confidence = 1.5311
Sample 4301: Avg Confidence = 3.3336
Sample 4302: Avg Confidence = 2.2869
Sample 4303: Avg Confidence = 2.3590
Sample 4304: Avg Confidence = 2.7869
Sample 4305: Avg Confidence = 2.1623
Sample 4306: Avg Confidence = 2.3246
Sample 4307: Avg Confidence = 2.5453
Sample 4308: Avg Confidence = 2.5389
Sample 4309: Avg Confidence = 1.3169
Sample 4310: Avg Confidence = 1.4093
Sample 4311: Avg Confidence = 2.3361
Sample 4312: Avg Confidence = 1.7109
Sample 4313: Avg Confidence = 3.1883
Sample 4314: Avg Confidence = 1.8845
Sample 4315: Avg Confidence = 3.1634
Sample 4316: Avg Confidence = 3.2171
Sample 4317: Avg Confidence = 2.2379
Sample 4318: Avg Confidence = 1.3059
Sample 4319: Avg Confidence = 1.9558
Sample 4320: Avg Confidence = 1.5568
Sample 4321: Avg Confidence = 1.8327
Sample 4322: Avg Confidence = 3.6978
Sample 4323: Avg Confidence = 2.7731
Sample 4324: Avg Confidence = 3.2402
Sample 4325: Avg Confidence = 3.0430
Sample 4326: Avg Confidence = 1.4851
Sample 4327: Avg Confidence = 2.8337
Sample 4328: Avg Confidence = 2.0331
Sample 4329: Avg Confidence = 1.3977
Sample 4330: Avg Confidence = 2.2700
Sample 4331: Avg Confidence = 2.6696
Sample 4332: Avg Confidence = 2.9247
Sample 4333: Avg Confidence = 2.4355
Sample 4334: Avg Confidence = 2.6571
Sample 4335: Avg Confidence = 3.3969
Sample 4336: Avg Confidence = 0.9009
Sample 4337: Avg Confidence = 1.2619
Sample 4338: Avg Confidence = 0.7150
Sample 4339: Avg Confidence = 2.6327
Sample 4340: Avg Confidence = 2.3371
Sample 4341: Avg Confidence = 2.2450
Sample 4342: Avg Confidence = 2.2347
Sample 4343: Avg Confidence = 0.7234
Sample 4344: Avg Confidence = 1.9615
Sample 4345: Avg Confidence = 3.0957
Sample 4346: Avg Confidence = 2.2343
Sample 4347: Avg Confidence = 3.0977
Sample 4348: Avg Confidence = 2.7912
Sample 4349: Avg Confidence = 1.1281
Sample 4350: Avg Confidence = 2.5394
Sample 4351: Avg Confidence = 2.0954
Sample 4352: Avg Confidence = 2.9477
Sample 4353: Avg Confidence = 3.9474
Sample 4354: Avg Confidence = 1.5799
Sample 4355: Avg Confidence = 1.8025
Sample 4356: Avg Confidence = 2.3185
Sample 4357: Avg Confidence = 1.7620
Sample 4358: Avg Confidence = 3.3368
Sample 4359: Avg Confidence = 2.2174
Sample 4360: Avg Confidence = 1.1557
Sample 4361: Avg Confidence = 2.9983
Sample 4362: Avg Confidence = 3.3843
Sample 4363: Avg Confidence = 3.3409
Sample 4364: Avg Confidence = 3.5114
Sample 4365: Avg Confidence = 2.2689
Sample 4366: Avg Confidence = 2.5964
Sample 4367: Avg Confidence = 1.8116
Sample 4368: Avg Confidence = 4.3278
Sample 4369: Avg Confidence = 1.2574
Sample 4370: Avg Confidence = 1.8986
Sample 4371: Avg Confidence = 4.0279
Sample 4372: Avg Confidence = 2.2049
Sample 4373: Avg Confidence = 3.0694
Sample 4374: Avg Confidence = 2.3822
Sample 4375: Avg Confidence = 2.3532
Sample 4376: Avg Confidence = 4.4231
Sample 4377: Avg Confidence = 2.9909
Sample 4378: Avg Confidence = 1.6802
Sample 4379: Avg Confidence = 1.9259
Sample 4380: Avg Confidence = 2.3633
Sample 4381: Avg Confidence = 2.9951
Sample 4382: Avg Confidence = 1.1779
Sample 4383: Avg Confidence = 1.8149
Sample 4384: Avg Confidence = 4.1125
Sample 4385: Avg Confidence = 2.6276
Sample 4386: Avg Confidence = 2.9255
Sample 4387: Avg Confidence = 4.0272
Sample 4388: Avg Confidence = 2.8288
Sample 4389: Avg Confidence = 0.7712
Sample 4390: Avg Confidence = 1.7935
Sample 4391: Avg Confidence = 3.4513
Sample 4392: Avg Confidence = 4.1388
Sample 4393: Avg Confidence = 1.5996
Sample 4394: Avg Confidence = 2.5252
Sample 4395: Avg Confidence = 0.9478
Sample 4396: Avg Confidence = 1.8847
Sample 4397: Avg Confidence = 1.6508
Sample 4398: Avg Confidence = 2.7852
Sample 4399: Avg Confidence = 2.4636
Sample 4400: Avg Confidence = 2.9232
Sample 4401: Avg Confidence = 4.3858
Sample 4402: Avg Confidence = 2.8711
Sample 4403: Avg Confidence = 5.2053
Sample 4404: Avg Confidence = 5.0267
Sample 4405: Avg Confidence = 2.3316
Sample 4406: Avg Confidence = 2.6164
Sample 4407: Avg Confidence = 5.1036
Sample 4408: Avg Confidence = 4.1443
Sample 4409: Avg Confidence = 1.7244
Sample 4410: Avg Confidence = 1.5708
Sample 4411: Avg Confidence = 2.1490
Sample 4412: Avg Confidence = 1.7976
Sample 4413: Avg Confidence = 1.0855
Sample 4414: Avg Confidence = 5.3884
Sample 4415: Avg Confidence = 2.5195
Sample 4416: Avg Confidence = 0.8782
Sample 4417: Avg Confidence = 0.5612
Sample 4418: Avg Confidence = 1.2005
Sample 4419: Avg Confidence = 3.4051
Sample 4420: Avg Confidence = 2.3683
Sample 4421: Avg Confidence = 1.8306
Sample 4422: Avg Confidence = 2.9736
Sample 4423: Avg Confidence = 2.2855
Sample 4424: Avg Confidence = 3.0604
Sample 4425: Avg Confidence = 2.4107
Sample 4426: Avg Confidence = 1.6783
Sample 4427: Avg Confidence = 1.4204
Sample 4428: Avg Confidence = 2.5902
Sample 4429: Avg Confidence = 4.0996
Sample 4430: Avg Confidence = 3.7925
Sample 4431: Avg Confidence = 3.2180
Sample 4432: Avg Confidence = 2.9761
Sample 4433: Avg Confidence = 2.4466
Sample 4434: Avg Confidence = 3.4111
Sample 4435: Avg Confidence = 1.7697
Sample 4436: Avg Confidence = 1.5977
Sample 4437: Avg Confidence = 1.3988
Sample 4438: Avg Confidence = 4.3851
Sample 4439: Avg Confidence = 2.6528
Sample 4440: Avg Confidence = 2.2340
Sample 4441: Avg Confidence = 5.7319
Sample 4442: Avg Confidence = 2.7388
Sample 4443: Avg Confidence = 2.1620
Sample 4444: Avg Confidence = 2.5100
Sample 4445: Avg Confidence = 1.6834
Sample 4446: Avg Confidence = 2.9121
Sample 4447: Avg Confidence = 1.5721
Sample 4448: Avg Confidence = 1.4441
Sample 4449: Avg Confidence = 1.9095
Sample 4450: Avg Confidence = 3.4310
Sample 4451: Avg Confidence = 2.8892
Sample 4452: Avg Confidence = 1.2701
Sample 4453: Avg Confidence = 2.1955
Sample 4454: Avg Confidence = 3.1138
Sample 4455: Avg Confidence = 2.2435
Sample 4456: Avg Confidence = 2.3742
Sample 4457: Avg Confidence = 2.9439
Sample 4458: Avg Confidence = 1.4611
Sample 4459: Avg Confidence = 2.7819
Sample 4460: Avg Confidence = 2.1854
Sample 4461: Avg Confidence = 3.0454
Sample 4462: Avg Confidence = 2.3683
Sample 4463: Avg Confidence = 2.6497
Sample 4464: Avg Confidence = 1.7606
Sample 4465: Avg Confidence = 2.8925
Sample 4466: Avg Confidence = 1.0484
Sample 4467: Avg Confidence = 3.8423
Sample 4468: Avg Confidence = 3.4245
Sample 4469: Avg Confidence = 3.3171
Sample 4470: Avg Confidence = 1.3631
Sample 4471: Avg Confidence = 7.2408
Sample 4472: Avg Confidence = 2.1306
Sample 4473: Avg Confidence = 2.0617
Sample 4474: Avg Confidence = 3.9127
Sample 4475: Avg Confidence = 1.1898
Sample 4476: Avg Confidence = 1.2452
Sample 4477: Avg Confidence = 1.7599
Sample 4478: Avg Confidence = 1.4936
Sample 4479: Avg Confidence = 1.0927
Sample 4480: Avg Confidence = 1.3144
Sample 4481: Avg Confidence = 1.8041
Sample 4482: Avg Confidence = 2.7547
Sample 4483: Avg Confidence = 3.3442
Sample 4484: Avg Confidence = 0.9725
Sample 4485: Avg Confidence = 4.2546
Sample 4486: Avg Confidence = 3.5829
Sample 4487: Avg Confidence = 2.4867
Sample 4488: Avg Confidence = 3.6895
Sample 4489: Avg Confidence = 3.3205
Sample 4490: Avg Confidence = 3.5671
Sample 4491: Avg Confidence = 0.6849
Sample 4492: Avg Confidence = 1.6338
Sample 4493: Avg Confidence = 2.5535
Sample 4494: Avg Confidence = 1.3842
Sample 4495: Avg Confidence = 2.8027
Sample 4496: Avg Confidence = 2.9519
Sample 4497: Avg Confidence = 2.0137
Sample 4498: Avg Confidence = 5.0518
Sample 4499: Avg Confidence = 2.9511
Sample 4500: Avg Confidence = 2.6388
Sample 4501: Avg Confidence = 2.6385
Sample 4502: Avg Confidence = 1.9457
Sample 4503: Avg Confidence = 2.3573
Sample 4504: Avg Confidence = 1.2296
Sample 4505: Avg Confidence = 1.2137
Sample 4506: Avg Confidence = 5.2118
Sample 4507: Avg Confidence = 2.1114
Sample 4508: Avg Confidence = 3.9768
Sample 4509: Avg Confidence = 2.1159
Sample 4510: Avg Confidence = 4.3239
Sample 4511: Avg Confidence = 3.5157
Sample 4512: Avg Confidence = 2.8413
Sample 4513: Avg Confidence = 2.0581
Sample 4514: Avg Confidence = 2.7587
Sample 4515: Avg Confidence = 1.8681
Sample 4516: Avg Confidence = 1.9485
Sample 4517: Avg Confidence = 1.5251
Sample 4518: Avg Confidence = 2.3272
Sample 4519: Avg Confidence = 3.2023
Sample 4520: Avg Confidence = 2.6251
Sample 4521: Avg Confidence = 3.1166
Sample 4522: Avg Confidence = 0.9270
